Tour;Tournament Year;Tournament #;Permanent Tournament #;Course #;Team ID;Team Number;Player Number;Player Name;Round Number;Event Name;Course Name;Course Par;Course Yardage;Tee Time;Round Score;End of Round Finish Pos. (numeric);End of Round Finish Pos. (text); End of Event Pos. (numeric);End of Event Pos. (text);In Playoff;Eagles;Eagles(Rank);Birdies;Birdies (Rank);Pars;Bogeys;Bogeys (Rank);Doubles;Others;Total Holes Over Par; Bogey Avoidance Rank;Longest Drive;Longest Drives(Rank);Driving Distance(Total Distance);Driving Distance(Total Drives);Driving Distance(Rank);Driving Dist. - All Drives(Tot. Dist.);Driving Dist. - All Drives(# of Drives);Driving Dist. - All Drives(Rank);Drives Over 300 Yards (# of Drives);Driving Acc. %(Fairways Hit);Driving Accuracy Rank;Left Rough Tendency(Total Left Rough);Right Rough Tendency(Total Right Rough);App.   50-75 yds(ft);App.   50-75 yds(attempts);App.   75-100 yds(ft);App.   75-100 yds(attempts);App.   100-125 yds(ft);App.   100-125 yds(attempts);Approaches   50-125 Yards(ft);Approaches   50-125 Yards(attempts);Approaches   125-150 Yards(ft);Approaches   125-150 Yards(attempts);Approaches   150-175 Yards(ft);Approaches   150-175 Yards(attempts);Approaches   175-200 Yards(ft);Approaches   175-200 Yards(attempts);Approaches   >200 Yards(ft);Approaches   >200 Yards(attempts);App.   50-75 yds(ft) - Rough;App.   50-75 yds(attempts) - Rough;App.   75-100 yds(ft) - Rough;App.   75-100 yds(attempts) - Rough;App.   100-125 yds(ft) - Rough;App.   100-125 yds(attempts) - Rough;Approaches   50-125 Yards(ft) - Rough;Approaches   50-125 Yards(attempts) - Rough;Approaches   125-150 Yards(ft) - Rough;Approaches   125-150 Yards(attempts) - Rough;Approaches   150-175 Yards(ft) - Rough;Approaches   150-175 Yards(attempts) - Rough;Approaches   175-200 Yards(ft) - Rough;Approaches   175-200 Yards(attempts) - Rough;Approaches   >200 Yards(ft) - Rough;Approaches   >200 Yards(attempts) - Rough;Total Holes Played;Total Greens in Regulation;GIR Rank;Total Distance(ft) Prox to Hole; # of Attempts Prox to Hole;Proximity to Hole (Rank);Fairway Prox(attempts);Fairway Prox(distance in ft);Fairway Prox (Rank);Rough Prox(attempts);Rough Prox(distance in ft);Rough Prox (Rank);Left Rough Prox(attempts);Left Rough Prox(distance in ft);Right Rough Prox(attempts);Right Rough Prox(distance in ft);Going for Green(attempts);Going for Green(non-attempts);Going for the Green(successes);Scrambling Par or Better;Scrambling Missed GIR;Scrambling (Rank);Scrambling Proximity (Total Distance);Scrambling Proximity (# of shots);Scrambling Proximity (rank);Scrambling from the Rough(successes);Scrambling from the Rough(attempts);Scrambling from the Fringe(successes);Scrambling from the Fringe(attempts);Scrambling   >30 Yards(successes); Scrambling   >30 Yards(attempts);Scrambling   20-30 Yards(successes); Scrambling   20-30 Yards(attempts);Scrambling   10-20 Yards(successes); Scrambling   10-20 Yards(attempts);Scrambling   < 10 Yards(successes); Scrambling   < 10 Yards(attempts);Sand Save %(# Saves);Sand Save %(# Bunkers);Sand Save (Rank);Prox to Hole from Sand(Total Distance); Prox to Hole from Sand(# of Shots);Total Hole Outs;Longest Hole Out(yards);Overall Putting Avg(# of Putts); Putting Avg(GIR Putts);One-Putt %(# of One Putts);3-Putt Avoid(Total 3 Putts);Approach Putt Performance(attempts);Approach Putt Performance(ft));Avg Distance of Putts Made(Total Distance of Putts);Putting   3'(attempts);Putting   3'(putts made);Putting   4'(attempts);Putting   4'(putts made);Putting   5'(attempts);Putting   5'(putts made);Putting   6'(attempts);Putting   6'(putts made);Putting   7'(attempts);Putting   7'(putts made);Putting   8'(attempts);Putting   8'(putts made);Putting   9'(attempts);Putting   9'(putts made);Putting   10'(attempts);Putting   10'(putts made);Putting Inside 5' (putts made);Putting Inside 5' (attempts);Putting Inside 5 Feet (Rank);Putting   5' - 10' (putts made);Putting   5' - 10' (attempts);Putting   5' - 10' (Rank);Putting   4'-8'(attempts);Putting   4'-8'(putts made);Putting   4' - 8' (Rank);Putting-Inside 10'(attempts);Putting-Inside 10'(putts made);Putting-Inside 10'(rank);Putting   10'-15'(attempts);Putting   10'-15'(putts made);Putting   10'-15'(rank);Putting   15-20'(attempts);Putting   15'-20'(putts made);Putting   15'-20'(rank);Putting   20'-25'(attempts);Putting   20'-25'(putts made);Putting   20'-25'(rank);Putting   >25'(attempts);Putting   >25'(putts made);Putting   >25'(rank);Putting   > 10' (putts made);Putting   > 10' (attempts);Putting   > 10' (rank);Total Putts Gained;
R;2011;410;060;688;  ;000;22405;Rose, Justin;01;TOUR Championship by Coca-Cola;East Lake GC;70;07319;13:45;069;016; T16;020; T20;;  00000000000;  2;          4;9;         11;          3;18;;;              3;016;00000000328;23;00000000561;00000000002;28;00000003961;00000000014;28;          3;00000000008;  8;00000000004;00000000002;;000;         43.833;001;;000;         43.833;00000000001;         66.250;004;;000;        149.250;003;        211.917;005;  ;;;;;;;;     93.750;          3;;;      7.917;          1;     53.667;          1;00000000018;  00000000010;26;        626.583;00000000018;  19;00000000013;    471.250;27;00000000005;    155.333;12;00000000003;     64.000;00000000002;     91.333;  00000000001;00000000001;00000000000;00000000005;00000000008;15;     36.417;          8;4;00000000001;00000000003;00000000000;00000000000;00000000000;00000000000;00000000001;00000000001;00000000004;00000000007;00000000000;00000000000;00000000003;00000000005;16;           27.583;00000000005;00000000001;00000000622;00000000027;00000000017;00000000007;00000000000;00000000010;     16.000;00000000575;00000000014;00000000014;00000000000;00000000000;  00000000001;00000000001;00000000000;00000000000;00000000000;00000000000;00000000003;00000000001;00000000000;00000000000;00000000000;00000000000;         15;         15;1;          3;            1;23;00000000004;00000000002;20;00000000018;00000000016;15;00000000004;00000000001;19;00000000002;00000000000;16;00000000001;00000000000;6;00000000002;00000000000;9;          1;          9;22; 1.025-;
R;2011;410;060;688;  ;000;23108;Kuchar, Matt;01;TOUR Championship by Coca-Cola;East Lake GC;70;07319;13:35;067;005;  T5;020; T20;;  00000000000;  2;          5;3;         11;          2;12;;;              2;010;00000000312;76;00000000570;00000000002;25;00000004013;00000000014;23;          3;00000000004;  26;00000000004;00000000004;;000;         10.417;001;         18.333;001;         28.750;00000000002;          6.500;001;;000;         47.000;002;        240.333;004;  ;;     24.333;          1;;;     24.333;          1;     10.583;          1;      2.667;          1;     94.500;          2;     85.167;          2;00000000018;  00000000011;20;        622.333;00000000018;  18;00000000009;    322.583;26;00000000007;    217.250;10;00000000003;    115.500;00000000004;    101.750;  00000000001;00000000001;00000000001;00000000006;00000000007;6;     57.917;          7;21;00000000002;00000000002;00000000000;00000000000;00000000000;00000000000;00000000003;00000000004;00000000003;00000000003;00000000000;00000000000;00000000003;00000000004;13;           18.083;00000000003;00000000000;00000000000;00000000026;00000000019;00000000011;00000000001;00000000007;     25.417;00000001143;00000000008;00000000008;00000000003;00000000003;  00000000000;00000000000;00000000001;00000000001;00000000002;00000000002;00000000001;00000000000;00000000000;00000000000;00000000001;00000000001;         11;         11;1;          5;            4;7;00000000004;00000000003;11;00000000016;00000000015;13;00000000003;00000000001;14;00000000003;00000000002;2;00000000002;00000000000;6;00000000002;00000000000;9;          3;         10;5;  1.282;
R;2011;410;060;688;  ;000;23623;Van Pelt, Bo;01;TOUR Championship by Coca-Cola;East Lake GC;70;07319;11:35;071;022; T22;009;   9;;  00000000000;  2;          2;25;         13;          3;18;;;              3;016;00000000326;28;00000000557;00000000002;29;00000004056;00000000014;19;          2;00000000009;  5;00000000002;00000000003;;000;;000;;000;;00000000000;         69.667;004;        126.250;002;         41.000;001;        293.167;006;  ;;     13.333;          1;     24.167;          1;     37.500;          2;     37.250;          1;;;     17.583;          1;     52.583;          1;00000000018;  00000000013;8;        675.000;00000000018;  23;00000000013;    530.083;29;00000000005;    144.917;7;00000000002;     50.583;00000000003;     94.333;  00000000002;00000000000;00000000000;00000000002;00000000005;24;     47.500;          4;29;00000000001;00000000004;00000000000;00000000000;00000000001;00000000002;00000000000;00000000000;00000000000;00000000002;00000000001;00000000001;00000000000;00000000001;26;            5.167;00000000001;00000000000;00000000000;00000000030;00000000024;00000000006;00000000000;00000000012;     22.500;00000000736;00000000011;00000000011;00000000004;00000000004;  00000000001;00000000001;00000000001;00000000000;00000000000;00000000000;00000000000;00000000000;00000000001;00000000001;00000000000;00000000000;         16;         16;1;          2;            1;15;00000000002;00000000001;20;00000000018;00000000017;5;00000000004;00000000000;23;00000000003;00000000001;7;00000000003;00000000000;6;00000000002;00000000000;9;          1;         12;28;  .876-;
R;2011;410;060;688;  ;000;23983;Donald, Luke;01;TOUR Championship by Coca-Cola;East Lake GC;70;07319;13:45;066;002;  T2;003;  T3;;  00000000000;  2;          5;3;         12;          1;3;;;              1;003;00000000312;76;00000000565;00000000002;27;00000003986;00000000014;27;          2;00000000004;  26;00000000005;00000000004;;000;         27.917;001;;000;         27.917;00000000001;         18.833;002;         29.833;001;         10.750;002;        141.417;003;  ;;;;     61.750;          1;     61.750;          1;     51.500;          2;;;    102.250;          3;     88.583;          2;00000000018;  00000000013;8;        543.917;00000000018;  11;00000000009;    228.750;6;00000000008;    304.083;18;00000000004;    106.750;00000000004;    197.333;  00000000001;00000000001;00000000000;00000000004;00000000005;9;     27.750;          5;7;00000000001;00000000001;00000000000;00000000000;00000000000;00000000000;00000000001;00000000001;00000000003;00000000004;00000000000;00000000000;00000000003;00000000003;1;           17.667;00000000003;00000000000;00000000000;00000000027;00000000021;00000000009;00000000000;00000000009;     18.667;00000000855;00000000010;00000000010;00000000001;00000000001;  00000000002;00000000002;00000000000;00000000000;00000000001;00000000001;00000000000;00000000000;00000000004;00000000003;00000000000;00000000000;         13;         13;1;          5;            4;7;00000000003;00000000003;1;00000000018;00000000017;5;00000000003;00000000001;14;00000000001;00000000000;16;00000000000;00000000000;;00000000005;00000000000;9;          1;          9;22;  1.397;
R;2011;410;060;688;  ;000;24357;Choi, K.J.;01;TOUR Championship by Coca-Cola;East Lake GC;70;07319;12:55;068;010; T10;003;  T3;;  00000000000;  2;          4;9;         12;          2;12;;;              2;010;00000000315;56;00000000567;00000000002;26;00000003940;00000000014;29;          3;00000000011;  1;00000000002;00000000001;;000;         13.667;001;         41.417;002;         55.083;00000000003;         14.167;001;         45.500;003;         47.917;003;        241.417;005;  ;;;;;;;;;;     62.417;          2;;;     64.417;          1;00000000018;  00000000015;2;        530.917;00000000018;  7;00000000015;    404.083;9;00000000003;    126.833;22;00000000002;    111.750;00000000001;     15.083;  00000000001;00000000001;00000000000;00000000001;00000000003;28;     19.083;          3;13;00000000001;00000000003;00000000000;00000000000;00000000000;00000000000;00000000000;00000000001;00000000001;00000000001;00000000000;00000000001;00000000000;00000000000;;  ;00000000000;00000000000;00000000000;00000000031;00000000026;00000000005;00000000000;00000000013;     26.917;00000000990;00000000012;00000000012;00000000002;00000000002;  00000000003;00000000002;00000000000;00000000000;00000000000;00000000000;00000000000;00000000000;00000000001;00000000000;00000000002;00000000000;         17;         16;22;          3;  ;27;00000000003;00000000002;15;00000000020;00000000016;24;00000000004;00000000000;23;00000000002;00000000001;3;00000000001;00000000000;6;00000000004;00000000001;3;          2;         11;14; 1.230-;
R;2011;410;060;688;  ;000;24502;Scott, Adam;01;TOUR Championship by Coca-Cola;East Lake GC;70;07319;12:25;067;005;  T5;006;  T6;;  00000000000;  2;          4;9;         13;          1;3;;;              1;003;00000000338;9;00000000604;00000000002;9;00000004157;00000000014;10;          7;00000000007;  15;00000000002;00000000004;;000;         28.750;001;;000;         28.750;00000000001;         64.083;004;         15.583;001;         50.333;001;        129.000;004;  ;;      6.167;          1;;;      6.167;          1;     48.333;          2;;;      8.833;          1;    137.833;          2;00000000018;  00000000016;1;        568.833;00000000018;  14;00000000011;    287.750;8;00000000006;    201.167;16;00000000002;     74.583;00000000004;    126.583;  00000000002;00000000000;00000000000;00000000002;00000000002;1;     17.583;          2;25;00000000001;00000000001;00000000000;00000000000;00000000000;00000000000;00000000001;00000000001;00000000001;00000000001;00000000000;00000000000;00000000000;00000000002;26;           17.167;00000000002;00000000000;00000000000;00000000031;00000000029;00000000006;00000000001;00000000012;     23.750;00000001264;00000000012;00000000012;00000000000;00000000000;  00000000000;00000000000;00000000000;00000000000;00000000002;00000000001;00000000000;00000000000;00000000003;00000000000;00000000002;00000000000;         12;         12;1;          7;            1;26;00000000002;00000000001;20;00000000019;00000000013;30;00000000004;00000000003;5;00000000002;00000000001;3;00000000001;00000000000;6;00000000005;00000000001;5;          5;         12;2;   .070;
R;2011;410;060;688;  ;000;24663;Yang, Y.E.;01;TOUR Championship by Coca-Cola;East Lake GC;70;07319;11:45;072;024; T24;029;  29;;  00000000000;  2;          1;30;         14;          3;18;;;              3;016;00000000318;41;00000000583;00000000002;20;00000003997;00000000014;25;          4;00000000006;  21;00000000004;00000000004;;000;;000;         37.167;002;         37.167;00000000002;         45.833;002;         33.417;001;        102.667;002;        160.417;004;       22.083;          1;;;     26.500;          1;     48.583;          2;     21.417;          1;     70.333;          2;     62.250;          1;     86.750;          1;00000000018;  00000000008;30;        668.833;00000000018;  22;00000000011;    379.500;24;00000000007;    289.333;20;00000000003;    157.083;00000000004;    132.250;  00000000000;00000000002;00000000000;00000000008;00000000010;9;     61.083;          9;16;00000000004;00000000005;00000000001;00000000001;00000000001;00000000001;00000000002;00000000004;00000000003;00000000003;00000000002;00000000002;00000000001;00000000001;1;            4.417;00000000001;00000000000;00000000000;00000000028;00000000016;00000000009;00000000001;00000000009;     22.250;00000001129;00000000012;00000000012;00000000001;00000000001;  00000000001;00000000001;00000000001;00000000001;00000000001;00000000001;00000000000;00000000000;00000000002;00000000000;00000000000;00000000000;         14;         14;1;          4;            2;15;00000000003;00000000003;1;00000000018;00000000016;15;00000000001;00000000000;23;00000000002;00000000000;16;00000000003;00000000001;4;00000000004;00000000001;3;          2;         10;11;   .044;
R;2011;410;060;688;  ;000;24781;Mahan, Hunter;01;TOUR Championship by Coca-Cola;East Lake GC;70;07319;12:15;067;005;  T5;002;   2;P;  00000000000;  2;          5;3;         11;          2;12;;;              2;010;00000000318;41;00000000598;00000000002;13;00000004000;00000000014;24;          3;00000000006;  21;00000000000;00000000005;         21.833;001;;000;          6.833;001;         28.667;00000000002;         59.750;002;         72.750;002;         35.667;002;         99.750;003;  ;;;;;;;;;;     42.667;          2;     33.167;          1;     66.167;          1;00000000018;  00000000013;8;        472.583;00000000018;  2;00000000011;    296.583;10;00000000005;    149.417;9;00000000000;;00000000005;    149.417;  00000000001;00000000001;00000000000;00000000003;00000000005;17;     17.083;          3;9;00000000002;00000000003;00000000000;00000000000;00000000000;00000000002;00000000000;00000000000;00000000002;00000000002;00000000001;00000000001;00000000001;00000000001;1;            5.750;00000000001;00000000001;00000000596;00000000028;00000000022;00000000006;00000000000;00000000011;     30.250;00000001136;00000000008;00000000008;00000000001;00000000001;  00000000000;00000000000;00000000003;00000000003;00000000002;00000000001;00000000001;00000000000;00000000001;00000000001;00000000000;00000000000;          9;          9;1;          7;            5;13;00000000006;00000000004;15;00000000016;00000000014;21;00000000002;00000000002;1;00000000004;00000000001;10;00000000003;00000000000;6;00000000003;00000000000;9;          3;         12;7;  1.300;
R;2011;410;060;688;  ;000;24924;Haas, Bill;01;TOUR Championship by Coca-Cola;East Lake GC;70;07319;11:55;068;010; T10;001;   1;P;  00000000000;  2;          5;3;         10;          3;18;;;              3;016;00000000339;8;00000000620;00000000002;5;00000004272;00000000014;3;          9;00000000010;  2;00000000003;00000000000;;000;         15.417;002;;000;         15.417;00000000002;         49.000;003;         61.750;001;         66.750;002;        266.917;006;        6.250;          1;     29.500;          1;     32.167;          1;     67.917;          3;      6.333;          1;;;;;;;00000000018;  00000000013;8;        534.083;00000000018;  9;00000000014;    459.833;20;00000000004;     74.250;1;00000000003;     68.000;00000000001;      6.250;  00000000002;00000000000;00000000000;00000000002;00000000005;24;     27.583;          4;17;00000000001;00000000003;00000000001;00000000001;00000000000;00000000001;00000000000;00000000001;00000000001;00000000002;00000000001;00000000001;00000000001;00000000003;23;           41.000;00000000003;00000000000;00000000000;00000000029;00000000021;00000000007;00000000000;00000000011;     22.833;00000000899;00000000010;00000000010;00000000003;00000000003;  00000000001;00000000001;00000000000;00000000000;00000000003;00000000002;00000000000;00000000000;00000000001;00000000000;00000000000;00000000000;         14;         14;1;          4;            2;15;00000000004;00000000003;11;00000000018;00000000016;15;00000000002;00000000001;8;00000000004;00000000001;10;00000000002;00000000000;6;00000000003;00000000000;9;          2;         11;14;   .202;
R;2011;410;060;688;  ;000;24925;Byrd, Jonathan;01;TOUR Championship by Coca-Cola;East Lake GC;70;07319;12:35;070;019; T19;030;  30;;  00000000000;  2;          3;17;         13;          1;3;          1;;              2;010;00000000328;23;00000000599;00000000002;12;00000004043;00000000014;21;          5;00000000010;  2;00000000003;00000000001;;000;;000;         42.583;002;         42.583;00000000002;        110.167;004;         57.167;001;         75.167;002;        144.583;004;  ;;;;;;;;;;     45.000;          3;;;     52.500;          1;00000000018;  00000000011;20;        531.500;00000000018;  7;00000000013;    429.667;21;00000000004;     97.500;4;00000000003;     83.833;00000000001;     13.667;  00000000002;00000000000;00000000000;00000000006;00000000007;6;     36.417;          6;11;00000000002;00000000002;00000000001;00000000001;00000000000;00000000000;00000000001;00000000001;00000000003;00000000003;00000000002;00000000002;00000000003;00000000003;1;           25.083;00000000003;00000000000;00000000000;00000000028;00000000020;00000000009;00000000001;00000000009;     20.583;00000000989;00000000009;00000000008;00000000004;00000000004;  00000000002;00000000001;00000000000;00000000000;00000000000;00000000000;00000000001;00000000001;00000000000;00000000000;00000000001;00000000001;         15;         13;29;          2;            2;1;00000000003;00000000002;15;00000000017;00000000015;20;00000000005;00000000003;7;00000000001;00000000000;16;00000000003;00000000000;6;00000000002;00000000000;9;          3;         11;6;   .305;
R;2011;410;060;688;  ;000;25686;Dufner, Jason;01;TOUR Championship by Coca-Cola;East Lake GC;70;07319;12:15;066;002;  T2;013; T13;;  00000000000;  2;          4;9;         14;;1;;;;001;00000000308;92;00000000603;00000000002;10;00000004089;00000000014;15;          7;00000000004;  26;00000000005;00000000004;;000;         45.917;002;         19.750;001;         65.667;00000000003;         13.000;001;         11.917;001;         64.833;002;         87.750;003;  ;;     33.167;          1;;;     33.167;          1;     50.000;          2;      9.833;          1;    125.667;          2;     66.333;          1;00000000018;  00000000013;8;        610.000;00000000018;  16;00000000010;    243.167;4;00000000007;    285.000;19;00000000003;    132.333;00000000004;    152.667;  00000000000;00000000002;00000000000;00000000005;00000000005;1;     25.333;          5;5;00000000002;00000000002;00000000000;00000000000;00000000000;00000000000;00000000003;00000000003;00000000002;00000000002;00000000000;00000000000;00000000001;00000000001;1;            6.917;00000000001;00000000000;00000000000;00000000027;00000000022;00000000009;00000000000;00000000009;     23.500;00000001146;00000000006;00000000006;00000000002;00000000002;  00000000002;00000000002;00000000002;00000000002;00000000003;00000000003;00000000001;00000000001;00000000000;00000000000;00000000001;00000000001;         10;         10;1;          7;            7;1;00000000008;00000000008;1;00000000017;00000000017;1;00000000003;00000000000;23;00000000001;00000000000;16;00000000002;00000000001;1;00000000004;00000000000;9;          1;         10;24;  2.933;
R;2011;410;060;688;  ;000;25804;Watson, Bubba;01;TOUR Championship by Coca-Cola;East Lake GC;70;07319;12:35;071;022; T22;023; T23;;  00000000000;  2;          2;25;         13;          3;18;;;              3;016;00000000355;2;00000000646;00000000002;2;00000004277;00000000014;2;          8;00000000008;  8;00000000001;00000000005;;000;;000;         39.333;002;         39.333;00000000002;         18.750;001;        103.500;004;         41.667;001;        146.417;004;  ;;;;     40.583;          1;     40.583;          1;      3.500;          1;;;    166.583;          2;     87.167;          1;00000000018;  00000000013;8;        655.000;00000000018;  20;00000000012;    349.667;13;00000000006;    305.333;26;00000000001;     62.833;00000000005;    242.500;  00000000002;00000000000;00000000000;00000000002;00000000005;24;     37.917;          4;28;00000000000;00000000000;00000000000;00000000000;00000000000;00000000002;00000000000;00000000001;00000000002;00000000002;00000000000;00000000000;00000000001;00000000004;25;           41.917;00000000004;00000000000;00000000000;00000000032;00000000024;00000000004;00000000000;00000000014;     26.750;00000000957;00000000012;00000000012;00000000004;00000000003;  00000000000;00000000000;00000000000;00000000000;00000000000;00000000000;00000000001;00000000000;00000000001;00000000001;00000000000;00000000000;         16;         15;23;          2;            1;15;00000000001;00000000000;29;00000000018;00000000016;15;00000000001;00000000000;23;00000000004;00000000000;16;00000000005;00000000002;3;00000000004;00000000000;9;          2;         14;18;  .543-;
R;2011;410;060;688;  ;000;26476;Reavie, Chez;01;TOUR Championship by Coca-Cola;East Lake GC;70;07319;13:25;066;002;  T2;026; T26;;  00000000000;  2;          7;1;          9;          1;3;          1;;              2;010;00000000327;27;00000000594;00000000002;15;00000004057;00000000014;18;          6;00000000004;  26;00000000004;00000000003;         14.083;002;         28.083;001;         15.417;001;         57.583;00000000004;;000;         17.583;001;         18.833;001;         78.667;003;  ;;;;;;;;     35.167;          2;     39.917;          2;     41.000;          1;    101.917;          2;00000000018;  00000000012;16;        503.833;00000000018;  3;00000000009;    172.667;1;00000000007;    218.000;13;00000000004;     76.833;00000000003;    141.167;  00000000000;00000000002;00000000000;00000000004;00000000006;13;     39.917;          5;20;00000000001;00000000001;00000000001;00000000001;00000000001;00000000002;00000000000;00000000001;00000000001;00000000001;00000000002;00000000002;00000000000;00000000001;26;            7.083;00000000001;00000000000;00000000000;00000000026;00000000017;00000000011;00000000001;00000000007;     16.917;00000002168;00000000012;00000000012;00000000000;00000000000;  00000000000;00000000000;00000000001;00000000000;00000000000;00000000000;00000000001;00000000000;00000000000;00000000000;00000000000;00000000000;         12;         12;1;          2;  ;27;00000000002;00000000000;29;00000000014;00000000012;22;00000000001;00000000001;1;00000000005;00000000001;15;00000000002;00000000001;1;00000000004;00000000003;1;          6;         12;1;  2.827;
R;2011;410;060;688;  ;000;27095;Watney, Nick;01;TOUR Championship by Coca-Cola;East Lake GC;70;07319;13:25;072;024; T24;026; T26;;  00000000001;  1;          3;17;          9;          3;18;          2;;              5;028;00000000335;12;00000000627;00000000002;3;00000004228;00000000014;4;          7;00000000007;  15;00000000003;00000000002;;000;         26.417;001;;000;         26.417;00000000001;          9.000;001;          5.667;001;         46.083;002;        233.167;006;  ;;     26.250;          1;    146.417;          2;    172.667;          3;    113.917;          2;;;;;;;00000000018;  00000000009;29;        646.000;00000000017;  24;00000000011;    320.333;12;00000000005;    286.583;29;00000000003;    156.333;00000000002;    130.250;  00000000002;00000000000;00000000001;00000000004;00000000009;22;     61.083;          7;24;00000000001;00000000002;00000000000;00000000000;00000000000;00000000001;00000000001;00000000002;00000000002;00000000004;00000000001;00000000001;00000000003;00000000005;16;           23.167;00000000003;00000000001;00000000546;00000000025;00000000015;00000000007;00000000000;00000000009;     21.917;00000001195;00000000008;00000000008;00000000001;00000000001;  00000000001;00000000001;00000000002;00000000001;00000000001;00000000000;00000000000;00000000000;00000000002;00000000001;00000000000;00000000000;         10;         10;1;          5;            2;22;00000000004;00000000002;20;00000000015;00000000012;24;00000000003;00000000002;6;00000000002;00000000001;3;00000000002;00000000000;6;00000000003;00000000001;2;          4;         10;3;   .760;
R;2011;410;060;688;  ;000;27649;Snedeker, Brandt;01;TOUR Championship by Coca-Cola;East Lake GC;70;07319;13:35;068;010; T10;016; T16;;  00000000000;  2;          3;17;         14;          1;3;;;              1;003;00000000319;38;00000000600;00000000002;11;00000004143;00000000014;12;          5;00000000007;  15;00000000005;00000000001;;000;         14.417;002;         36.417;002;         50.833;00000000004;         27.417;002;;000;         56.333;002;        172.500;004;  ;;     14.917;          1;;;     14.917;          1;;;     61.500;          2;     23.917;          1;     19.667;          1;00000000018;  00000000014;4;        542.000;00000000018;  10;00000000012;    307.083;7;00000000005;    120.000;3;00000000004;    100.333;00000000001;     19.667;  00000000001;00000000001;00000000000;00000000003;00000000004;11;     24.250;          4;11;00000000000;00000000000;00000000001;00000000001;00000000001;00000000001;00000000000;00000000000;00000000001;00000000002;00000000001;00000000001;00000000001;00000000002;18;           17.000;00000000002;00000000000;00000000000;00000000030;00000000025;00000000006;00000000000;00000000012;     25.083;00000000722;00000000013;00000000013;00000000001;00000000001;  00000000001;00000000000;00000000001;00000000001;00000000001;00000000001;00000000000;00000000000;00000000000;00000000000;00000000002;00000000001;         15;         14;25;          4;            3;11;00000000003;00000000002;15;00000000019;00000000017;14;00000000006;00000000001;21;00000000001;00000000000;16;00000000002;00000000000;6;00000000002;00000000000;9;          1;         11;26; 1.197-;
R;2011;410;060;688;  ;000;28089;Day, Jason;01;TOUR Championship by Coca-Cola;East Lake GC;70;07319;13:15;067;005;  T5;006;  T6;;  00000000000;  2;          4;9;         13;          1;3;;;              1;003;00000000340;7;00000000611;00000000002;7;00000004222;00000000014;5;          6;00000000008;  8;00000000003;00000000003;;000;;000;;000;;00000000000;         39.417;002;         10.500;001;         98.917;004;        214.833;005;  ;;     27.917;          1;     98.583;          3;    126.500;          4;     61.083;          2;;;;;;;00000000018;  00000000014;4;        551.250;00000000018;  12;00000000012;    363.667;15;00000000006;    187.583;14;00000000003;     67.167;00000000003;    120.417;  00000000002;00000000000;00000000000;00000000003;00000000004;11;     25.167;          4;13;00000000000;00000000000;00000000000;00000000000;00000000000;00000000000;00000000001;00000000001;00000000001;00000000002;00000000001;00000000001;00000000004;00000000004;1;           23.500;00000000004;00000000000;00000000000;00000000028;00000000024;00000000008;00000000000;00000000010;     23.250;00000000744;00000000011;00000000011;00000000002;00000000002;  00000000002;00000000002;00000000001;00000000001;00000000000;00000000000;00000000001;00000000000;00000000000;00000000000;00000000000;00000000000;         15;         15;1;          2;            1;15;00000000004;00000000003;11;00000000017;00000000016;9;00000000004;00000000002;8;00000000002;00000000000;16;00000000000;00000000000;;00000000005;00000000000;9;          2;         11;14;   .059;
